person,Person_ID,position,declaration_year,source_type,source_link,index,point_title,declarer/family,no_data,numeric_value,unit_of_measures,family_member,transport_mark,transport_model,transport_description,transport_year,purchase_cost,unit_of_measures_purchase,rent_cost,unit_of_measures_rent,foreign_income_country,foreign_income_currency,foreign_currency_number,additional,block,chapter_num,chapter_name
Фаєрмарк Сергій Олександрович,397,,2011,скан-копія,http://chesno.org/media/declaration/Faiermark_VOB_39.pdf,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7, 8)",сім'я,,53780,грн,,,,,,,,,,,,,,Доходи сім'ї,2,Відомості про доходи
Фаєрмарк Сергій Олександрович,397,,2011,скан-копія,http://chesno.org/media/declaration/Faiermark_VOB_39.pdf,4,Член сім'ї декларанта,декларант,,,,"дружина, Соколова І.В.",,,,,,,,,,,,,Члени сім’ї,1,Загальні відомості
Фаєрмарк Сергій Олександрович,397,,2011,скан-копія,http://chesno.org/media/declaration/Faiermark_VOB_39.pdf,4,Член сім'ї декларанта,декларант,,,,"син, Соколов Д.С.",,,,,,,,,,,,,Члени сім’ї,1,Загальні відомості
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,25,Квартири,декларант,,24.25,кв.м,,,,,,,,,,,,,,Нерухоме майно декларанта,3,Відомості про нерухоме майно
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,5,Загальна сумма сукупного доходу,декларант,,58152.4,грн,,,,,,,,,,,,,,Доходи декларанта,2,Відомості про доходи
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,5.1,Загальна сумма сукупного доходу,сім'я,,37424.09,грн,,,,,,,,,,,,,,Доходи сім'ї,2,Відомості про доходи
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,6,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7, 8)",декларант,,58152.4,грн,,,,,,,,,,,,,,Доходи декларанта,2,Відомості про доходи
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,6.1,"заробітна плата, інші виплати та винагороди, нараховані (виплачені) декларанту відповідно до умов трудового або цивільно-правового договору (крім виплат, зазначених у позиціях 7, 8)",сім'я,,37424.09,грн,,,,,,,,,,,,,,Доходи сім'ї,2,Відомості про доходи
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,4,Член сім'ї декларанта,декларант,,,,"донька, Семчишин С.О.",,,,,,,,,,,,,Члени сім’ї,1,Загальні відомості
Фаріон Ірина Дмитрівна,398,,2011,скан-копія,http://chesno.org/media/declaration/OVO_116_Farion.pdf,4,Член сім'ї декларанта,декларант,,,,"мати, Фаріон Я.С.",,,,,,,,,,,,,Члени сім’ї,1,Загальні відомості
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,25,Квартири,декларант,,42.2,кв.м,,,,,,,,,,,,,,Нерухоме майно декларанта,3,Відомості про нерухоме майно
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,29,Земельні ділянки,сім'я,,3798,кв.м,,,,,,,,,,,,,,Нерухоме майно сім’ї,3,Відомості про нерухоме майно
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,30,Житлові будинки,сім'я,,165.8,кв.м,,,,,,,,,,,,,,Нерухоме майно сім’ї,3,Відомості про нерухоме майно
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,31,Квартири,сім'я,,108.2,кв.м,,,,,,,,,,,,,,Нерухоме майно сім’ї,3,Відомості про нерухоме майно
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,40,Автомобілі легкові,сім'я,,,,,Toyota,RAV4,"1998 см3, 114 кВт, 439.5 см",2006,,,,,,,,,Транспортні засоби сім’ї,4,Відомості про транспортні засоби
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,45,Сума коштів на рахунках у банках та інших фінансових установах,декларант,,31857,,,,,,,,,,,,,,,Фінансові активи декларанта,5,"Відомості про вклади в банках, цінні папери та інші активи"
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,46,вкладених у звітному році,декларант,,192068,,,,,,,,,,,,,,,Фінансові активи декларанта,5,"Відомості про вклади в банках, цінні папери та інші активи"
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,5,Загальна сумма сукупного доходу,декларант,,203939,грн,,,,,,,,,,,,,,Доходи декларанта,2,Відомості про доходи
Федорук Микола Трохимович,399,,2011,скан-копія,http://chesno.org/media/declaration/OVO_201_Fedoruk.pdf,5.1,Загальна сумма сукупного доходу,сім'я,,53000,грн,,,,,,,,,,,,,,Доходи сім'ї,2,Відомості про доходи
